word	count	candidate	count	score	difference
nat	94	ngat	50	1.0	Added 'g' at position 2
apoh	94	adoh	48	1.0	Changed 'p' to 'd' at position 2
mihat	94	mijat	48	1.0	Changed 'h' to 'j' at position 3
akap	94	akan	41	1.0	Changed 'p' to 'n' at position 4
akap	94	akai	39	1.0	Changed 'p' to 'i' at position 4
themgaopa	94	themgaopan	39	1.0	Added 'n' at position 10
apoh	94	ahoh	37	1.0	Changed 'p' to 'h' at position 2
akap	94	akal	36	1.0	Changed 'p' to 'l' at position 4
gad	94	gan	31	1.0	Changed 'd' to 'n' at position 3
mihat	94	mihao	31	1.0	Changed 't' to 'o' at position 5
mihat	94	mithat	28	1.0	Added 't' at position 3
apoh	94	avoh	26	1.0	Changed 'p' to 'v' at position 2
khatma	94	khatpa	24	1.0	Changed 'm' to 'p' at position 5
gad	94	gao	23	1.0	Changed 'd' to 'o' at position 3
akap	94	akah	23	1.0	Changed 'p' to 'h' at position 4
apoh	94	ajoh	23	1.0	Changed 'p' to 'j' at position 2
apoh	94	apah	23	1.0	Changed 'o' to 'a' at position 3
apoh	94	aphoh	23	1.0	Added 'h' at position 3
akap	94	asap	18	1.0	Changed 'k' to 's' at position 2
apoh	94	apoi	18	1.0	Changed 'h' to 'i' at position 4
nat	94	natu	17	1.0	Added 'u' at position 4
khatma	94	khat'a	16	1.0	Changed 'm' to ''' at position 5
asepaite	94	asepaiten	15	1.0	Added 'n' at position 9
akap	94	akop	14	1.0	Changed 'a' to 'o' at position 3
akap	94	alap	14	1.0	Changed 'k' to 'l' at position 2
apoh	94	apot	14	1.0	Changed 'h' to 't' at position 4
lhungin	94	lhangin	14	1.0	Changed 'u' to 'a' at position 3
amor	94	amos	13	1.0	Changed 'r' to 's' at position 4
apoh	94	aloh	13	1.0	Changed 'p' to 'l' at position 2
amor	94	amoz	12	1.0	Changed 'r' to 'z' at position 4
mihat	94	mikhat	12	1.0	Added 'k' at position 3
themgaopa	94	themgaova	12	1.0	Changed 'p' to 'v' at position 8
gad	94	gah	10	1.0	Changed 'd' to 'h' at position 3
amor	94	amar	10	1.0	Changed 'o' to 'a' at position 3
amor	94	amou	9	1.0	Changed 'r' to 'u' at position 4
akap	94	ajap	9	1.0	Changed 'k' to 'j' at position 2
nat	94	not	8	1.0	Changed 'a' to 'o' at position 2
khatma	94	khatman	8	1.0	Added 'n' at position 7
asepaite	94	asepaiteu	8	1.0	Added 'u' at position 9
akap	94	adap	6	1.0	Changed 'k' to 'd' at position 2
gad	94	gai	5	1.0	Changed 'd' to 'i' at position 3
nat	94	naa	5	1.0	Changed 't' to 'a' at position 3
lhungin	94	lhingin	5	1.0	Changed 'u' to 'i' at position 3
lhungin	94	lhungun	5	1.0	Changed 'i' to 'u' at position 6
gad	94	gau	4	1.0	Changed 'd' to 'u' at position 3
akap	94	akat	4	1.0	Changed 'p' to 't' at position 4
apoh	94	agoh	4	1.0	Changed 'p' to 'g' at position 2
khatma	94	khatna	4	1.0	Changed 'm' to 'n' at position 5
ngaiyuvin	94	ngailuvin	4	1.0	Changed 'y' to 'l' at position 5
apoh	94	apih	3	1.0	Changed 'o' to 'i' at position 3
apoh	94	a-oh	3	1.0	Changed 'p' to '-' at position 2
gad	94	gap	2	1.0	Changed 'd' to 'p' at position 3
nat	94	nath	2	1.0	Added 'h' at position 4
gad	94	gadi	2	1.0	Added 'i' at position 4
amor	94	ador	2	1.0	Changed 'm' to 'd' at position 2
amor	94	amok	2	1.0	Changed 'r' to 'k' at position 4
akap	94	ahap	2	1.0	Changed 'k' to 'h' at position 2
akap	94	agap	2	1.0	Changed 'k' to 'g' at position 2
apoh	94	apol	2	1.0	Changed 'h' to 'l' at position 4
apoh	94	apom	2	1.0	Changed 'h' to 'm' at position 4
apoh	94	anoh	2	1.0	Changed 'p' to 'n' at position 2
akap	94	akhap	2	1.0	Added 'h' at position 3
lhungin	94	lhengin	2	1.0	Changed 'u' to 'e' at position 3
lekhabu	95	lekhabua	130	1.0	Added 'a' at position 8
achan	95	acham	93	1.0	Changed 'n' to 'm' at position 5
achan	95	achal	87	1.0	Changed 'n' to 'l' at position 5
achan	95	achang	87	1.0	Added 'g' at position 6
achan	95	achun	73	1.0	Changed 'a' to 'u' at position 4
achan	95	achon	72	1.0	Changed 'a' to 'o' at position 4
achan	95	achanu	69	1.0	Added 'u' at position 6
kihei	95	kahei	53	1.0	Changed 'i' to 'a' at position 2
achan	95	alhan	39	1.0	Changed 'c' to 'l' at position 2
kihei	95	kihet	35	1.0	Changed 'i' to 't' at position 5
kihei	95	kivei	35	1.0	Changed 'h' to 'v' at position 3
kihei	95	kiheh	35	1.0	Changed 'i' to 'h' at position 5
puidoh	95	paidoh	34	1.0	Changed 'u' to 'a' at position 2
achan	95	achin	30	1.0	Changed 'a' to 'i' at position 4
kihei	95	kinei	28	1.0	Changed 'h' to 'n' at position 3
ngaito	95	ngaitoa	24	1.0	Added 'a' at position 7
kihei	95	kihen	22	1.0	Changed 'i' to 'n' at position 5
amanin	95	amahin	22	1.0	Changed 'n' to 'h' at position 4
ngaito	95	ngaiton	22	1.0	Added 'n' at position 7
achan	95	aphan	17	1.0	Changed 'c' to 'p' at position 2
ngaito	95	ngaite	17	1.0	Changed 'o' to 'e' at position 6
kihei	95	kipei	15	1.0	Changed 'h' to 'p' at position 3
amanin	95	amangin	15	1.0	Added 'g' at position 5
kihei	95	kidei	13	1.0	Changed 'h' to 'd' at position 3
achan	95	achah	11	1.0	Changed 'n' to 'h' at position 5
achan	95	akhan	11	1.0	Changed 'c' to 'k' at position 2
achan	95	achai	11	1.0	Changed 'n' to 'i' at position 5
achan	95	ashan	8	1.0	Changed 'c' to 's' at position 2
kihei	95	kihoi	8	1.0	Changed 'e' to 'o' at position 4
puidoh	95	putdoh	8	1.0	Changed 'i' to 't' at position 3
amanin	95	aminin	8	1.0	Changed 'a' to 'i' at position 3
lekhabu	95	lekhabun	8	1.0	Added 'n' at position 8
amanin	95	apanin	7	1.0	Changed 'm' to 'p' at position 2
amanin	95	ajanin	7	1.0	Changed 'm' to 'j' at position 2
achan	95	achap	5	1.0	Changed 'n' to 'p' at position 5
achan	95	athan	5	1.0	Changed 'c' to 't' at position 2
amanin	95	akanin	5	1.0	Changed 'm' to 'k' at position 2
amanin	95	abanin	5	1.0	Changed 'm' to 'b' at position 2
ngaito	95	ngaitou	5	1.0	Added 'u' at position 7
ngaito	95	ngaita	4	1.0	Changed 'o' to 'a' at position 6
amanin	95	asanin	4	1.0	Changed 'm' to 's' at position 2
achan	95	achat	3	1.0	Changed 'n' to 't' at position 5
kihei	95	kihea	3	1.0	Changed 'i' to 'a' at position 5
amanin	95	atanin	3	1.0	Changed 'm' to 't' at position 2
achan	95	achana	2	1.0	Added 'a' at position 6
ngaito	95	ngatto	2	1.0	Changed 'i' to 't' at position 4
ngaito	95	ngaiho	2	1.0	Changed 't' to 'h' at position 5
amanin	95	adanin	2	1.0	Changed 'm' to 'd' at position 2
amanin	95	amania	2	1.0	Changed 'n' to 'a' at position 6
ngaito	95	ngaitoi	2	1.0	Added 'i' at position 7
nanga	96	nangma	2254	1.0	Added 'm' at position 5
tho	96	thao	218	1.0	Added 'a' at position 3
tho	96	thoh	172	1.0	Added 'h' at position 4
nanga	96	nange	86	1.0	Changed 'a' to 'e' at position 5
tho	96	thot	83	1.0	Added 't' at position 4
tho	96	thon	64	1.0	Added 'n' at position 4
anatoh	96	amatoh	58	1.0	Changed 'n' to 'm' at position 2
theiyin	96	theiyun	41	1.0	Changed 'i' to 'u' at position 6
tho	96	thoa	40	1.0	Added 'a' at position 4
athisan	96	athitan	29	1.0	Changed 's' to 't' at position 5
tho	96	the	24	1.0	Changed 'o' to 'e' at position 3
tho	96	thou	23	1.0	Added 'u' at position 4
nanga	96	nangai	20	1.0	Added 'i' at position 6
tho	96	teho	15	1.0	Added 'e' at position 2
tho	96	thom	14	1.0	Added 'm' at position 4
tho	96	thoi	13	1.0	Added 'i' at position 4
anatoh	96	anapoh	12	1.0	Changed 't' to 'p' at position 4
anatoh	96	anasoh	10	1.0	Changed 't' to 's' at position 4
anatoh	96	anatou	8	1.0	Changed 'h' to 'u' at position 6
tho	96	thol	7	1.0	Added 'l' at position 4
athisan	96	athisana	7	1.0	Added 'a' at position 8
nanga	96	ninga	6	1.0	Changed 'a' to 'i' at position 2
anatoh	96	agatoh	6	1.0	Changed 'n' to 'g' at position 2
nanga	96	nanua	5	1.0	Changed 'g' to 'u' at position 4
nanga	96	na-nga	5	1.0	Added '-' at position 3
anatoh	96	anaboh	5	1.0	Changed 't' to 'b' at position 4
nanga	96	nenga	3	1.0	Changed 'a' to 'e' at position 2
nanga	96	nangla	3	1.0	Added 'l' at position 5
anatoh	96	anajoh	3	1.0	Changed 't' to 'j' at position 4
athisan	96	athisah	3	1.0	Changed 'n' to 'h' at position 7
athisan	96	athisanu	3	1.0	Added 'u' at position 8
tho	96	ths	2	1.0	Changed 'o' to 's' at position 3
tho	96	thop	2	1.0	Added 'p' at position 4
tho	96	tiho	2	1.0	Added 'i' at position 2
nanga	96	nangu	2	1.0	Changed 'a' to 'u' at position 5
nanga	96	nangan	2	1.0	Added 'n' at position 6
nanga	96	nangat	2	1.0	Added 't' at position 6
nanga	96	nangah	2	1.0	Added 'h' at position 6
anatoh	96	anadoh	2	1.0	Changed 't' to 'd' at position 4
anatoh	96	anutoh	2	1.0	Changed 'a' to 'u' at position 3
khen	97	khan	52	1.0	Changed 'e' to 'a' at position 3
masah	97	masan	28	1.0	Changed 'h' to 'n' at position 5
masah	97	matsah	25	1.0	Added 't' at position 3
khen	97	kheh	24	1.0	Changed 'n' to 'h' at position 4
khen	97	kheng	23	1.0	Added 'g' at position 5
khen	97	kihen	22	1.0	Added 'i' at position 2
akoma	97	agoma	18	1.0	Changed 'k' to 'g' at position 2
jala	97	jana	17	1.0	Changed 'l' to 'n' at position 3
akoma	97	akompa	17	1.0	Added 'p' at position 5
khen	97	kahen	16	1.0	Added 'a' at position 2
nisom	97	nisim	16	1.0	Changed 'o' to 'i' at position 4
jala	97	jalah	13	1.0	Added 'h' at position 5
dingle	97	dingleh	13	1.0	Added 'h' at position 7
masah	97	mansah	11	1.0	Added 'n' at position 3
dingle	97	dingla	10	1.0	Changed 'e' to 'a' at position 6
masah	97	musah	9	1.0	Changed 'a' to 'u' at position 2
dingle	97	dingje	8	1.0	Changed 'l' to 'j' at position 5
ahinkho	97	ahinkhou	8	1.0	Added 'u' at position 8
jala	97	jaha	7	1.0	Changed 'l' to 'h' at position 3
jala	97	jada	7	1.0	Changed 'l' to 'd' at position 3
khen	97	khena	7	1.0	Added 'a' at position 5
masah	97	masaho	7	1.0	Added 'o' at position 6
dingle	97	dungle	7	1.0	Changed 'i' to 'u' at position 2
ahetdoh	97	ahettoh	7	1.0	Changed 'd' to 't' at position 5
jala	97	jola	6	1.0	Changed 'a' to 'o' at position 2
jala	97	jalam	6	1.0	Added 'm' at position 5
jala	97	jal'a	6	1.0	Added ''' at position 4
masah	97	marah	6	1.0	Changed 's' to 'r' at position 3
masah	97	mosah	6	1.0	Changed 'a' to 'o' at position 2
akoma	97	akomah	6	1.0	Added 'h' at position 6
dingle	97	dingule	6	1.0	Added 'u' at position 5
jala	97	jali	5	1.0	Changed 'a' to 'i' at position 4
jala	97	jama	5	1.0	Changed 'l' to 'm' at position 3
masah	97	masaa	5	1.0	Changed 'h' to 'a' at position 5
masah	97	masai	5	1.0	Changed 'h' to 'i' at position 5
masah	97	massah	5	1.0	Added 's' at position 4
ahetdoh	97	aheidoh	5	1.0	Changed 't' to 'i' at position 4
ahetdoh	97	ahatdoh	5	1.0	Changed 'e' to 'a' at position 3
ahetdoh	97	ahetsoh	5	1.0	Changed 'd' to 's' at position 5
khen	97	khin	4	1.0	Changed 'e' to 'i' at position 3
akoma	97	akama	4	1.0	Changed 'o' to 'a' at position 3
akoma	97	akomu	4	1.0	Changed 'a' to 'u' at position 5
nisom	97	nasom	4	1.0	Changed 'i' to 'a' at position 2
ahinkho	97	ahinkhoa	4	1.0	Added 'a' at position 8
khen	97	khet	3	1.0	Changed 'n' to 't' at position 4
masah	97	matah	3	1.0	Changed 's' to 't' at position 3
masah	97	masau	3	1.0	Changed 'h' to 'u' at position 5
athusei	97	athunei	3	1.0	Changed 's' to 'n' at position 5
ahinkho	97	ahinkhon	3	1.0	Added 'n' at position 8
ahinkho	97	ahinkhol	3	1.0	Added 'l' at position 8
gollhang	97	gol-lhang	3	1.0	Added '-' at position 4
akoma	97	avoma	2	1.0	Changed 'k' to 'v' at position 2
akoma	97	aloma	2	1.0	Changed 'k' to 'l' at position 2
akoma	97	anoma	2	1.0	Changed 'k' to 'n' at position 2
nisom	97	nisot	2	1.0	Changed 'm' to 't' at position 5
nisom	97	nisoa	2	1.0	Changed 'm' to 'a' at position 5
dingle	97	dongle	2	1.0	Changed 'i' to 'o' at position 2
ahinkho	97	ahinpho	2	1.0	Changed 'k' to 'p' at position 5
ahinkho	97	ahingho	2	1.0	Changed 'k' to 'g' at position 5
ahetdoh	97	aletdoh	2	1.0	Changed 'h' to 'l' at position 2
nahenguva	97	nahenguvah	2	1.0	Added 'h' at position 10
asan	98	asang	79	1.0	Added 'g' at position 5
kenjong	98	keijong	77	1.0	Changed 'n' to 'i' at position 3
asan	98	asam	70	1.0	Changed 'n' to 'm' at position 4
asan	98	apan	69	1.0	Changed 's' to 'p' at position 2
asan	98	aban	64	1.0	Changed 's' to 'b' at position 2
auma	98	aumna	61	1.0	Added 'n' at position 4
asan	98	asun	52	1.0	Changed 'a' to 'u' at position 3
asan	98	ajan	50	1.0	Changed 's' to 'j' at position 2
asan	98	atan	44	1.0	Changed 's' to 't' at position 2
asan	98	akan	41	1.0	Changed 's' to 'k' at position 2
asan	98	ason	41	1.0	Changed 'a' to 'o' at position 3
louhela	98	louhelna	38	1.0	Added 'n' at position 7
katao	98	katan	34	1.0	Changed 'o' to 'n' at position 5
asan	98	adan	30	1.0	Changed 's' to 'd' at position 2
asan	98	asai	23	1.0	Changed 'n' to 'i' at position 4
auma	98	aupa	20	1.0	Changed 'm' to 'p' at position 3
asan	98	asap	18	1.0	Changed 'n' to 'p' at position 4
asan	98	anan	18	1.0	Changed 's' to 'n' at position 2
katao	98	kanao	17	1.0	Changed 't' to 'n' at position 3
asan	98	asao	13	1.0	Changed 'n' to 'o' at position 4
asan	98	asana	12	1.0	Added 'a' at position 5
auma	98	aumsa	12	1.0	Added 's' at position 4
louhela	98	louhelu	9	1.0	Changed 'a' to 'u' at position 7
asan	98	asen	8	1.0	Changed 'a' to 'e' at position 3
asan	98	ashan	8	1.0	Added 'h' at position 3
asan	98	avan	6	1.0	Changed 's' to 'v' at position 2
asan	98	a-an	6	1.0	Changed 's' to '-' at position 2
semthu	98	semthuu	6	1.0	Added 'u' at position 7
asan	98	asau	5	1.0	Changed 'n' to 'u' at position 4
auma	98	aumu	5	1.0	Changed 'a' to 'u' at position 4
asan	98	agan	4	1.0	Changed 's' to 'g' at position 2
katao	98	kathao	4	1.0	Added 'h' at position 4
louhela	98	louhel'a	4	1.0	Added ''' at position 7
ahilhone	98	akilhone	4	1.0	Changed 'h' to 'k' at position 2
asan	98	aran	3	1.0	Changed 's' to 'r' at position 2
ahilhone	98	atilhone	3	1.0	Changed 'h' to 't' at position 2
asan	98	asin	2	1.0	Changed 'a' to 'i' at position 3
auma	98	aoma	2	1.0	Changed 'u' to 'o' at position 2
auma	98	asuma	2	1.0	Added 's' at position 2
katao	98	kahao	2	1.0	Changed 't' to 'h' at position 3
katao	98	katho	2	1.0	Changed 'a' to 'h' at position 4
katao	98	kamao	2	1.0	Changed 't' to 'm' at position 3
semthu	98	semthua	2	1.0	Added 'a' at position 7
ko	99	kon	867	1.0	Added 'n' at position 3
ko	99	koi	847	1.0	Added 'i' at position 3
ko	99	kho	539	1.0	Added 'h' at position 2
kipa	99	kipah	204	1.0	Added 'h' at position 5
kipa	99	kipat	107	1.0	Added 't' at position 5
ko	99	kot	86	1.0	Added 't' at position 3
ko	99	kom	82	1.0	Added 'm' at position 3
ko	99	kol	76	1.0	Added 'l' at position 3
atiu	99	atia	68	1.0	Changed 'u' to 'a' at position 4
ko	99	ki	56	1.0	Changed 'o' to 'i' at position 2
kipa	99	kipe	54	1.0	Changed 'a' to 'e' at position 4
kipa	99	kisa	53	1.0	Changed 'p' to 's' at position 3
kipa	99	kipal	53	1.0	Added 'l' at position 5
atiu	99	atou	50	1.0	Changed 'i' to 'o' at position 3
kipa	99	kipea	47	1.0	Added 'e' at position 4
ko	99	kou	46	1.0	Added 'u' at position 3
lhontai	99	lhontan	46	1.0	Changed 'i' to 'n' at position 7
ko	99	keo	30	1.0	Added 'e' at position 2
atiu	99	atil	30	1.0	Changed 'u' to 'l' at position 4
umna	99	umsa	29	1.0	Changed 'n' to 's' at position 3
kipa	99	kila	25	1.0	Changed 'p' to 'l' at position 3
umna	99	umpa	22	1.0	Changed 'n' to 'p' at position 3
ko	99	kop	20	1.0	Added 'p' at position 3
kipa	99	kija	16	1.0	Changed 'p' to 'j' at position 3
umna	99	umta	14	1.0	Changed 'n' to 't' at position 3
kipa	99	kipan	13	1.0	Added 'n' at position 5
aseipeh-in	99	asempeh-in	13	1.0	Changed 'i' to 'm' at position 4
atiu	99	ahiu	11	1.0	Changed 't' to 'h' at position 2
kipa	99	kida	10	1.0	Changed 'p' to 'd' at position 3
muchi	99	mushi	10	1.0	Changed 'c' to 's' at position 3
kipa	99	kina	8	1.0	Changed 'p' to 'n' at position 3
kipa	99	kika	7	1.0	Changed 'p' to 'k' at position 3
atiu	99	atih	6	1.0	Changed 'u' to 'h' at position 4
umna	99	umnu	6	1.0	Changed 'a' to 'u' at position 4
ko	99	ku	5	1.0	Changed 'o' to 'u' at position 2
ko	99	koa	5	1.0	Added 'a' at position 3
umna	99	umba	5	1.0	Changed 'n' to 'b' at position 3
kipa	99	kitpa	5	1.0	Added 't' at position 3
kipa	99	kipo	4	1.0	Changed 'a' to 'o' at position 4
kipa	99	koipa	4	1.0	Added 'o' at position 2
kipa	99	kima	3	1.0	Changed 'p' to 'm' at position 3
atiu	99	ajiu	3	1.0	Changed 't' to 'j' at position 2
atiu	99	asiu	3	1.0	Changed 't' to 's' at position 2
umna	99	umda	3	1.0	Changed 'n' to 'd' at position 3
kipa	99	kipai	3	1.0	Added 'i' at position 5
atiu	99	athiu	3	1.0	Added 'h' at position 3
ko	99	ke	2	1.0	Changed 'o' to 'e' at position 2
ko	99	koh	2	1.0	Added 'h' at position 3
kipa	99	kita	2	1.0	Changed 'p' to 't' at position 3
atiu	99	akiu	2	1.0	Changed 't' to 'k' at position 2
atiu	99	atim	2	1.0	Changed 'u' to 'm' at position 4
umna	99	umnau	2	1.0	Added 'u' at position 5
kipa	99	kipha	2	1.0	Added 'h' at position 4
muchi	99	machi	2	1.0	Changed 'u' to 'a' at position 2
lhontai	99	lhontah	2	1.0	Changed 'i' to 'h' at position 7
aseipeh-in	99	aseipeh-un	2	1.0	Changed 'i' to 'u' at position 9
kapa	100	kipa	99	1.0	Changed 'a' to 'i' at position 2
sat	100	set	89	1.0	Changed 'a' to 'e' at position 2
lhum	100	lhuh	81	1.0	Changed 'm' to 'h' at position 4
sat	100	san	79	1.0	Changed 't' to 'n' at position 3
sat	100	sam	76	1.0	Changed 't' to 'm' at position 3
lhum	100	lhut	72	1.0	Changed 'm' to 't' at position 4
sat	100	sot	63	1.0	Changed 'a' to 'o' at position 2
sat	100	sau	63	1.0	Changed 't' to 'u' at position 3
lhum	100	lhem	63	1.0	Changed 'u' to 'e' at position 3
kapa	100	kama	61	1.0	Changed 'p' to 'm' at position 3
kapa	100	kana	59	1.0	Changed 'p' to 'n' at position 3
adongin	100	adingin	49	1.0	Changed 'o' to 'i' at position 3
kapa	100	kapan	43	1.0	Added 'n' at position 5
angai	100	angah	43	1.0	Changed 'i' to 'h' at position 5
kapa	100	ka-pa	40	1.0	Added '-' at position 3
diuva	100	dauva	38	1.0	Changed 'i' to 'a' at position 2
diuva	100	douva	38	1.0	Changed 'i' to 'o' at position 2
sat	100	sut	33	1.0	Changed 'a' to 'u' at position 2
adongin	100	adongun	29	1.0	Changed 'i' to 'u' at position 6
kapa	100	kaga	25	1.0	Changed 'p' to 'g' at position 3
lhum	100	lhul	23	1.0	Changed 'm' to 'l' at position 4
angai	100	angan	22	1.0	Changed 'i' to 'n' at position 5
lhum	100	lhom	21	1.0	Changed 'u' to 'o' at position 3
angai	100	angap	21	1.0	Changed 'i' to 'p' at position 5
sat	100	sap	20	1.0	Changed 't' to 'p' at position 3
sat	100	sai	16	1.0	Changed 't' to 'i' at position 3
kapa	100	kasa	16	1.0	Changed 'p' to 's' at position 3
lhum	100	lham	16	1.0	Changed 'u' to 'a' at position 3
sat	100	sao	14	1.0	Changed 't' to 'o' at position 3
lhum	100	lhuma	14	1.0	Added 'a' at position 5
angai	100	angat	14	1.0	Changed 'i' to 't' at position 5
adongin	100	adengin	14	1.0	Changed 'o' to 'e' at position 3
lhum	100	lhua	13	1.0	Changed 'm' to 'a' at position 4
kapa	100	kapau	13	1.0	Added 'u' at position 5
kapa	100	kada	11	1.0	Changed 'p' to 'd' at position 3
kapa	100	kapal	9	1.0	Added 'l' at position 5
gamsa	100	gamse	9	1.0	Changed 'a' to 'e' at position 5
twipi	100	twipin	9	1.0	Added 'n' at position 6
kapa	100	kala	8	1.0	Changed 'p' to 'l' at position 3
gamsa	100	gamga	8	1.0	Changed 's' to 'g' at position 4
sat	100	sal	7	1.0	Changed 't' to 'l' at position 3
kapa	100	kaja	7	1.0	Changed 'p' to 'j' at position 3
kapa	100	kapai	7	1.0	Added 'i' at position 5
angai	100	angam	6	1.0	Changed 'i' to 'm' at position 5
gamsa	100	gemsa	6	1.0	Changed 'a' to 'e' at position 2
sat	100	saa	5	1.0	Changed 't' to 'a' at position 3
tijat	100	tipat	5	1.0	Changed 'j' to 'p' at position 3
gamsa	100	gamsah	5	1.0	Added 'h' at position 6
gamsa	100	gamsai	5	1.0	Added 'i' at position 6
adongin	100	atongin	4	1.0	Changed 'd' to 't' at position 2
sat	100	sit	3	1.0	Changed 'a' to 'i' at position 2
kapa	100	kape	3	1.0	Changed 'a' to 'e' at position 4
kapa	100	kapat	3	1.0	Added 't' at position 5
angai	100	angoi	3	1.0	Changed 'a' to 'o' at position 4
angai	100	angei	3	1.0	Changed 'a' to 'e' at position 4
gamsa	100	gamma	3	1.0	Changed 's' to 'm' at position 4
twipi	100	twipai	3	1.0	Added 'a' at position 5
adongin	100	amongin	3	1.0	Changed 'd' to 'm' at position 2
adongin	100	alongin	3	1.0	Changed 'd' to 'l' at position 2
adongin	100	adangin	3	1.0	Changed 'o' to 'a' at position 3
kapa	100	kapi	2	1.0	Changed 'a' to 'i' at position 4
kapa	100	kaka	2	1.0	Changed 'p' to 'k' at position 3
kapa	100	kava	2	1.0	Changed 'p' to 'v' at position 3
kapa	100	kapo	2	1.0	Changed 'a' to 'o' at position 4
kapa	100	kaha	2	1.0	Changed 'p' to 'h' at position 3
lhum	100	lhui	2	1.0	Changed 'm' to 'i' at position 4
kapa	100	kapna	2	1.0	Added 'n' at position 4
kapa	100	kapha	2	1.0	Added 'h' at position 4
kapa	100	kappa	2	1.0	Added 'p' at position 4
diuva	100	deuva	2	1.0	Changed 'i' to 'e' at position 2
twipi	100	thipi	2	1.0	Changed 'w' to 'h' at position 2
gamsa	100	gampa	2	1.0	Changed 's' to 'p' at position 4
gamsa	100	gamsan	2	1.0	Added 'n' at position 6
asem	101	asam	70	1.0	Changed 'e' to 'a' at position 3
asem	101	asep	52	1.0	Changed 'm' to 'p' at position 4
phu	101	phun	42	1.0	Added 'n' at position 4
phu	101	pau	31	1.0	Changed 'h' to 'a' at position 2
asem	101	aset	23	1.0	Changed 'm' to 't' at position 4
asem	101	asum	22	1.0	Changed 'e' to 'u' at position 3
asem	101	asim	21	1.0	Changed 'e' to 'i' at position 3
migiloute	101	migilouten	18	1.0	Added 'n' at position 10
phu	101	pho	15	1.0	Changed 'u' to 'o' at position 3
asem	101	ahem	14	1.0	Changed 's' to 'h' at position 2
hoiya	101	hoiba	13	1.0	Changed 'y' to 'b' at position 4
phu	101	phe	12	1.0	Changed 'u' to 'e' at position 3
asem	101	asema	10	1.0	Added 'a' at position 5
phu	101	piu	9	1.0	Changed 'h' to 'i' at position 2
phu	101	phuh	9	1.0	Added 'h' at position 4
asem	101	asel	9	1.0	Changed 'm' to 'l' at position 4
asem	101	ajem	9	1.0	Changed 's' to 'j' at position 2
phu	101	phut	8	1.0	Added 't' at position 4
asem	101	asen	8	1.0	Changed 'm' to 'n' at position 4
asem	101	aseme	7	1.0	Added 'e' at position 5
asem	101	anem	6	1.0	Changed 's' to 'n' at position 2
apotdoh	101	ajotdoh	6	1.0	Changed 'p' to 'j' at position 2
theilou	101	themlou	6	1.0	Changed 'i' to 'm' at position 4
hoiya	101	hoiyo	5	1.0	Changed 'a' to 'o' at position 5
hoiya	101	hoiyu	5	1.0	Changed 'a' to 'u' at position 5
theilou	101	theilom	5	1.0	Changed 'u' to 'm' at position 7
